link,title,imageURL,price,description
https://www.nautimarket-europe.com/en/CPT-80-Through-Hull-Brass-Transducer-for-Dragonfly-RYA80349,CPT-80 Through Hull Brass Transducer for Dragonfly #RYA80349,https://www.nautimarket-europe.com/open2b/var/products/84/65/0-a339bdc3-150-CPT-80-Through-Hull-Brass-Transducer-for-Dragonfly-RYA80349.jpg,419.25000,CPT-80 Through Hull Brass CHRIP/DVS Transducer with Fairing Block for Dragonfly. Cable 10m. Raymarine A80349.
https://www.nautimarket-europe.com/en/CPT-DVS-Transom-Transducer-for-Dragonfly-RYR70374,CPT-DVS Transom Transducer for Dragonfly #RYR70374,https://www.nautimarket-europe.com/open2b/var/products/84/69/0-89091a2d-150-CPT-DVS-Transom-Transducer-for-Dragonfly-RYR70374.jpg,122.06000,CPT-DVS Transom Transducer for Dragonfly. Raymarine R70374.
https://www.nautimarket-europe.com/en/DAVIS-Mark-15-Sextant-Plastic-with-Elegant-Case-OS2614325,DAVIS Mark 15 Sextant Plastic with Elegant Case #OS2614325,https://www.nautimarket-europe.com/open2b/var/products/45/55/0-7c3ae6c6-150-DAVIS-Mark-15-Sextant-Plastic-with-Elegant-Case-OS2614325.jpg,456.38000,DAVIS Mark 15 Sextant Plastic with Elegant Case
https://www.nautimarket-europe.com/en/Double-swivelling-base-for-radio-antennas-OS2989900,Double swivelling base for radio antennas #OS2989900,https://www.nautimarket-europe.com/open2b/var/products/53/95/0-4667a7f8-150-Double-swivelling-base-for-radio-antennas-OS2989900.jpg,66.54000,Double swivelling base for radio antennas
https://www.nautimarket-europe.com/en/Dragonfly-5PRO-Fishf-Display-5-CHIRP-DownVision-Sonar-Transducer-CPT-DVS-Wi-Fi-Chartplotter-GPS-E70293-RYE70293,"Dragonfly 5PRO Fishf Display 5"" CHIRP DownVision & Sonar -Transducer CPT-DVS - Wi-Fi Chartplotter GPS - E70293 #RYE70293",https://www.nautimarket-europe.com/open2b/var/products/84/77/0-b92c0201-150-Dragonfly-5PRO-Fishf-Display-5-CHIRP-DownVision-Sonar-Transducer-CPT-DVS-Wi-Fi-Chartplotter-GPS-E70293-RYE70293.jpg,440.48000,"Dragonfly 5PRO Fishf Display 5"" CHIRP DownVision & Sonar,Transducer CPT-DVS, Wi-Fi & Chartplotter GPS. Raymarine Code E70293."
https://www.nautimarket-europe.com/en/Element-12-Protection-Cover-RYR70729,Element 12 Protection Cover #RYR70729,https://www.nautimarket-europe.com/open2b/var/products/83/84/0-599fae48-150-Element-12-Protection-Cover-RYR70729.jpg,47.76000,Element 12 Protection Cover. Raymarine R70729.
https://www.nautimarket-europe.com/en/Element-7-Protection-Cover-RYR70727,Element 7 Protection Cover #RYR70727,https://www.nautimarket-europe.com/open2b/var/products/83/82/0-c2114a18-150-Element-7-Protection-Cover-RYR70727.jpg,47.76000,Element 7 Protection Cover. Raymarine R70727.
https://www.nautimarket-europe.com/en/Element-9-Protection-Cover-RYR70728,Element 9 Protection Cover #RYR70728,https://www.nautimarket-europe.com/open2b/var/products/83/83/0-06122416-150-Element-9-Protection-Cover-RYR70728.jpg,47.76000,Element 9 Protection Cover. Raymarine R70728.
https://www.nautimarket-europe.com/en/Flush-mount-radio-cover-230x110mm-N100969021093,Flush mount radio cover 230x110mm #N100969021093,https://www.nautimarket-europe.com/open2b/var/products/268/35/0-e9208ffb-150-Flush-mount-radio-cover-230x110mm-N100969021093.jpg,19.76000,Flush mount radio cover. Opening door manufactured in plexiglass. Waterproof. Size: 230x110mm.
https://www.nautimarket-europe.com/en/Front-Mount-Suncover-for-Axiom-12-A80503-RYA80503,Front Mount Suncover for Axiom 12 A80503 #RYA80503,https://www.nautimarket-europe.com/open2b/var/products/85/24/0-c974c349-150-Front-Mount-Suncover-for-Axiom-12-A80503-RYA80503.jpg,68.99000,Front Mount Suncover for Axiom 12. Raymarine code A80503.
https://www.nautimarket-europe.com/en/Fuel-level-indicator-10-180-ohms-N100869622104,Fuel level indicator 10-180 ohms #N100869622104,https://www.nautimarket-europe.com/open2b/var/products/63/87/0-16f7f869-150-Fuel-level-indicator-10-180-ohms-N100869622104.jpg,24.77000,Fuel level indicator 10-180 ohms
https://www.nautimarket-europe.com/en/Fuel-level-indicator-240-33-Ohms-N100869622103,Fuel level indicator 240-33 Ohms #N100869622103,https://www.nautimarket-europe.com/open2b/var/products/63/86/0-ba074993-150-Fuel-level-indicator-240-33-Ohms-N100869622103.jpg,24.77000,Fuel level indicator - 240-33 Ohms
https://www.nautimarket-europe.com/en/Garmin-010-00705-07-Reactor-40-Hydraulic-Autopilot-with-GHC20-Hydraulic-Pump-60400211,Garmin 010-00705-07 Reactor 40 Hydraulic Autopilot with GHC20 Hydraulic Pump #60400211,https://www.nautimarket-europe.com/open2b/var/products/273/15/0-81f19c4e-150-Garmin-010-00705-07-Reactor-40-Hydraulic-Autopilot-with-GHC20-Hydraulic-Pump-60400211.jpg,1920.00000,"Garmin 010-00705-07 Compact Reactor™ 40 Hydraulic Autopilot with 4"" control unit GHC20, electronic control unit (ECU), control course sensor (CCU), buzzer/alarm and hydraulic pump."
https://www.nautimarket-europe.com/en/Garmin-010-00705-45-GHP-Reactor-40-Universal-Autopilot-with-GHC20-60400214,Garmin 010-00705-45 GHP Reactor 40 Universal Autopilot with GHC20 #60400214,https://www.nautimarket-europe.com/open2b/var/products/273/18/0-e94969b5-150-Garmin-010-00705-45-GHP-Reactor-40-Universal-Autopilot-with-GHC20-60400214.jpg,1891.00000,"Garmin 010-00705-45 GHP Reactor 40 Universal Autopilot with 4"" control unit GHC20. Can be used with various drive systems, such as mechanical, hydraulic, cable and solenoid steering systems. "
https://www.nautimarket-europe.com/en/Garmin-010-00705-64-Hydraulic-Pump-Kit-1-2-litres-12V-with-Reactor-40-60400213,Garmin 010-00705-64 Hydraulic Pump Kit 1.2 litres 12V with Reactor 40 #60400213,https://www.nautimarket-europe.com/open2b/var/products/273/17/0-fd9191a6-150-Garmin-010-00705-64-Hydraulic-Pump-Kit-1.2-litres-12V-with-Reactor-40-60400213.jpg,1008.00000,"Garmin 010-00705-64 Reversible hydraulic pump 1.2 litres 12V for the Reactor™ 40 system, designed to minimize course deviation, rudder movements and energy consumption. "
https://www.nautimarket-europe.com/en/Garmin-010-00864-00-GPSMAP-78-Portable-Cartographic-Floating-GPS-60020286,Garmin 010-00864-00 GPSMAP 78 Portable Cartographic Floating GPS #60020286,https://www.nautimarket-europe.com/open2b/var/products/272/69/0-44bcd6ed-150-Garmin-010-00864-00-GPSMAP-78-Portable-Cartographic-Floating-GPS-60020286.jpg,225.00000,"The Garmin 010-00864-00 GPSMAP 78 portable receiver is a floating device with a 2.6'' color LCD display, built-in worldwide basemap, 1.7 Gb inside memory, power: 16 hours with AA batteries, 6.6x15.2x3cm."
https://www.nautimarket-europe.com/en/Garmin-010-01504-00-GPS-73-Marine-handheld-GPS-that-floats-with-SailAssist-60020280,Garmin 010-01504-00 GPS 73 Marine handheld GPS that floats with SailAssist #60020280,https://www.nautimarket-europe.com/open2b/var/products/272/80/0-7603ff5f-150-Garmin-010-01504-00-GPS-73-Marine-handheld-GPS-that-floats-with-SailAssist-60020280.jpg,171.00000,"Garmin 010-01504-00 GPS 73 Marine handheld GPS that floats with SailAssist. High-sensitivity GPS marks and stores 1,000 waypoints and 100 tracks. 6.6x15.2x3cm."
https://www.nautimarket-europe.com/en/Garmin-010-01719-00-GMR-18-HD+-4kW-18-inch-Radome-Radar-Antenna-60620285,Garmin 010-01719-00 GMR 18 HD+ 4kW 18-inch Radome Radar Antenna #60620285,https://www.nautimarket-europe.com/open2b/var/products/272/93/0-f6c35011-150-Garmin-010-01719-00-GMR-18-HD+-4kW-18-inch-Radome-Radar-Antenna-60620285.jpg,1631.01000,"Garmin 010-01719-00 GMR™ 18 HD+ High Definition 18-inch Radome Radar Antenna, delivers 4-kW transmit power and clear echo definition at all ranges. Ø50.8xh24.8cm."
https://www.nautimarket-europe.com/en/Garmin-010-01870-01-Striker-Plus-4-Fishfinder-with-77-200kHz-Transducer-60320415,Garmin 010-01870-01 Striker Plus 4 Fishfinder with 77/200kHz Transducer #60320415,https://www.nautimarket-europe.com/open2b/var/products/272/35/0-f44e7e6d-150-Garmin-010-01870-01-Striker-Plus-4-Fishfinder-with-77-200kHz-Transducer-60320415.jpg,168.99000,"Garmin 010-01870-01 STRIKER Plus 4 Fishfinder features a waterproof 4.3"" display and comes with 77/200kHz dual-beam transducer. Simply mark your favorite fishing spots or other waypoints and return whenever you please."
https://www.nautimarket-europe.com/en/Garmin-010-01884-01-ECHOMAP-Plus-42cv-Chartplotter-with-GT20-TM-Transducer-60120256,Garmin 010-01884-01 ECHOMAP Plus 42cv Chartplotter with GT20-TM Transducer #60120256,https://www.nautimarket-europe.com/open2b/var/products/272/44/0-1ad1659d-150-Garmin-010-01884-01-ECHOMAP-Plus-42cv-Chartplotter-with-GT20-TM-Transducer-60120256.jpg,445.00000,"Garmin 010-01884-01 ECHOMAP Plus 42cv Chartplotter equipped with a waterproof 4.2"" display, comes with a GT20-TM transducer, offers high-resolution images of the immediate surroundings underwater in combination with a chartplotter."
https://www.nautimarket-europe.com/en/Garmin-010-02235-01-GPSMAP-86s-Marine-Handheld-with-Worldwide-Basemap-60020318,Garmin 010-02235-01 GPSMAP 86s Marine Handheld with Worldwide Basemap #60020318,https://www.nautimarket-europe.com/open2b/var/products/272/87/0-60809f06-150-Garmin-010-02235-01-GPSMAP-86s-Marine-Handheld-with-Worldwide-Basemap-60020318.jpg,378.00000,"Garmin 010-02235-01 GPSMAP 86s Marine Handheld Preloaded with Worldwide Basemap. Water-resistant, floating design, sunlight-readable 3"" display. Stream boat data from compatible chartplotters. 6.75x17.8x4.4cm."
https://www.nautimarket-europe.com/en/Garmin-010-02236-01-GPSMAP-86i-Marine-Handheld-with-inReach-Capabilities-60020319,Garmin 010-02236-01 GPSMAP 86i Marine Handheld with inReach® Capabilities #60020319,https://www.nautimarket-europe.com/open2b/var/products/272/91/0-78c4ec56-150-Garmin-010-02236-01-GPSMAP-86i-Marine-Handheld-with-inReach-Capabilities-60020319.jpg,567.00000,"Garmin 010-02236-01 GPSMAP 86i Marine Handheld Preloaded with Worldwide Basemap and inReach® Capabilities. Water-resistant, floating design, sunlight-readable 3"" display. Stream boat data from compatible chartplotters. 7x17,8x4,4cm."
https://www.nautimarket-europe.com/en/Garmin-010-02246-02-STRIKER-CAST-Castable-Sonar-Device-with-GPS-60320424,Garmin 010-02246-02 STRIKER CAST Castable Sonar Device with GPS #60320424,https://www.nautimarket-europe.com/open2b/var/products/273/39/0-67c566cd-150-Garmin-010-02246-02-STRIKER-CAST-Castable-Sonar-Device-with-GPS-60320424.jpg,201.00000,Garmin 010-02246-02 STRIKER CAST Castable Sonar Device with GPS transmits and displays sonar images up to 60 meters on a simple smartphone app interface. Suitable for fresh and salt water.
https://www.nautimarket-europe.com/en/Garmin-010-02333-01-ECHOMAP-UHD-72cv-Chartplotter-with-GT24-TM-Transducer-60120266,Garmin 010-02333-01 ECHOMAP UHD 72cv Chartplotter with GT24-TM Transducer #60120266,https://www.nautimarket-europe.com/open2b/var/products/272/46/0-8fe8d2c1-150-Garmin-010-02333-01-ECHOMAP-UHD-72cv-Chartplotter-with-GT24-TM-Transducer-60120266.jpg,1030.00000,"Garmin 010-02333-01 ECHOMAP UHD 72cv Chartplotter equipped with a 7"" touchscreen, a GT24UHD-TM transducer and a Ultra High-Definition technology, traditional CHIRP, CHIRP SideVü ™. "
https://www.nautimarket-europe.com/en/Garmin-010-02518-01-ECHOMAP-UHD-72sv-Chartplotter-with-GT56-TM-Transducer-60120267,Garmin 010-02518-01 ECHOMAP UHD 72sv Chartplotter with GT56-TM Transducer #60120267,https://www.nautimarket-europe.com/open2b/var/products/272/52/0-9351c46e-150-Garmin-010-02518-01-ECHOMAP-UHD-72sv-Chartplotter-with-GT56-TM-Transducer-60120267.jpg,1317.00000,"Garmin 010-02518-01 ECHOMAP UHD 72sv Chartplotter equipped with a 7"" touchscreen, a GT56UHD-TM transducer and a Ultra High-Definition technology, traditional CHIRP, CHIRP SideVü ™. "
https://www.nautimarket-europe.com/en/Garmin-010-02522-01-ECHOMAP-UHD-92sv-Chartplotter-with-GT56-TM-Transducer-60120268,Garmin 010-02522-01 ECHOMAP UHD 92sv Chartplotter with GT56-TM Transducer #60120268,https://www.nautimarket-europe.com/open2b/var/products/272/53/0-24628b16-150-Garmin-010-02522-01-ECHOMAP-UHD-92sv-Chartplotter-with-GT56-TM-Transducer-60120268.jpg,1466.00000,"Garmin 010-02522-01 ECHOMAP UHD 92sv Chartplotter equipped with a 9"" touchscreen, a GT56UHD-TM transducer and a Ultra High-Definition technology, traditional CHIRP, CHIRP SideVü ™. "
https://www.nautimarket-europe.com/en/Garmin-010-02526-01-ECHOMAP-Ultra-102sv-Chartplotter-with-GT56-TM-Transducer-60120269,Garmin 010-02526-01 ECHOMAP Ultra 102sv Chartplotter with GT56-TM Transducer #60120269,https://www.nautimarket-europe.com/open2b/var/products/272/59/0-d720bfca-150-Garmin-010-02526-01-ECHOMAP-Ultra-102sv-Chartplotter-with-GT56-TM-Transducer-60120269.jpg,2292.00000,"Garmin 010-02526-01 ECHOMAP Ultra 102sv Chartplotter/Sonar combo features with a 10"" touchscreen, a GT56UHD-TM transducer and a Ultra High-Definition technology, traditional CHIRP, CHIRP SideVü ™. "
https://www.nautimarket-europe.com/en/Garmin-010-02528-01-ECHOMAP-Ultra-122sv-Chartplotter-with-GT56-TM-Transducer-60120270,Garmin 010-02528-01 ECHOMAP Ultra 122sv Chartplotter with GT56-TM Transducer #60120270,https://www.nautimarket-europe.com/open2b/var/products/272/61/0-104ceb1f-150-Garmin-010-02528-01-ECHOMAP-Ultra-122sv-Chartplotter-with-GT56-TM-Transducer-60120270.jpg,3174.00000,"Garmin 010-02528-01 ECHOMAP Ultra 122sv Chartplotter/Sonar combo features with a 12"" touchscreen, a GT56UHD-TM transducer and a Ultra High-Definition technology, traditional CHIRP, CHIRP SideVü ™. "
https://www.nautimarket-europe.com/en/Garmin-010-02540-61-Quatix-7-Multifunction-GPS-Watch-OS2907414,Garmin 010-02540-61 Quatix 7 Multifunction GPS Watch #OS2907414,https://www.nautimarket-europe.com/open2b/var/products/284/38/0-ec2197d1-150-Garmin-010-02540-61-Quatix-7-Multifunction-GPS-Watch-OS2907414.jpg,702.50000,"Garmin 010-02540-61 Quatix 7 Multifunction GPS Watch with Captain Blue Band, featuring high-sensitivity GPS, barometer, altimeter and 3-axis compass, is the last-generation multisport smartwatch."
https://www.nautimarket-europe.com/en/Garmin-010-02550-01-Striker-Vivid-4cv-Fishfinder-with-GT20-TM-Transducer-N102060320410,Garmin 010-02550-01 Striker Vivid 4cv Fishfinder with GT20-TM Transducer #N102060320410,https://www.nautimarket-europe.com/open2b/var/products/160/70/0-136e7992-150-Garmin-010-02550-01-Striker-Vivid-4cv-Fishfinder-with-GT20-TM-Transducer-N102060320410.jpg,198.99000,"Garmin 010-02550-01 Striker Vivid 4cv Fishfinder with GT20-TM CHIRP transom transducer, high-resolution sonar images, excellent contrast and integrated GPS and with the innovative Quickdraw function."
https://www.nautimarket-europe.com/en/Garmin-010-02551-01-Striker-Vivid-5cv-Fishfinder-with-GT20-TM-Transducer-60320411,Garmin 010-02551-01 Striker Vivid 5cv Fishfinder with GT20-TM Transducer #60320411,https://www.nautimarket-europe.com/open2b/var/products/272/40/0-10d382e2-150-Garmin-010-02551-01-Striker-Vivid-5cv-Fishfinder-with-GT20-TM-Transducer-60320411.jpg,357.00000,"Garmin 010-02551-01 Striker Vivid 5cv Fishfinder with GT20-TM CHIRP transom transducer, high-resolution sonar images, excellent contrast and integrated GPS and with the innovative Quickdraw function."
https://www.nautimarket-europe.com/en/Garmin-010-02552-01-Striker-Vivid-7cv-Fishfinder-with-GT20-TM-Transducer-60320412,Garmin 010-02552-01 Striker Vivid 7cv Fishfinder with GT20-TM Transducer #60320412,https://www.nautimarket-europe.com/open2b/var/products/272/41/0-74b48a74-150-Garmin-010-02552-01-Striker-Vivid-7cv-Fishfinder-with-GT20-TM-Transducer-60320412.jpg,476.00000,"Garmin 010-02552-01 Striker Vivid 7cv Fishfinder with GT20-TM CHIRP transom transducer, high-resolution sonar images, excellent contrast and integrated GPS and with the innovative Quickdraw function."
https://www.nautimarket-europe.com/en/Garmin-010-02553-01-Striker-Vivid-7sv-Fishfinder-with-GT52HW-TM-Transducer-60320413,Garmin 010-02553-01 Striker Vivid 7sv Fishfinder with GT52HW-TM Transducer #60320413,https://www.nautimarket-europe.com/open2b/var/products/272/42/0-77d3a001-150-Garmin-010-02553-01-Striker-Vivid-7sv-Fishfinder-with-GT52HW-TM-Transducer-60320413.jpg,594.01000,"Garmin 010-02553-01 Striker Vivid 7sv Fishfinder with GT52HW-TM CHIRP transom transducer, high-resolution sonar images, excellent contrast and integrated GPS and with the innovative Quickdraw function."
https://www.nautimarket-europe.com/en/Garmin-010-02554-01-Striker-Vivid-9sv-Fishfinder-with-GT52HW-TM-Transducer-60320414,Garmin 010-02554-01 Striker Vivid 9sv Fishfinder with GT52HW-TM Transducer #60320414,https://www.nautimarket-europe.com/open2b/var/products/272/43/0-49c94d19-150-Garmin-010-02554-01-Striker-Vivid-9sv-Fishfinder-with-GT52HW-TM-Transducer-60320414.jpg,693.00000,"Garmin 010-02554-01 Striker Vivid 9sv Fishfinder with GT52HW-TM CHIRP transom transducer, high-resolution sonar images, excellent contrast and integrated GPS and with the innovative Quickdraw function."
https://www.nautimarket-europe.com/en/Garmin-010-10850-20-Carrying-Case-for-Oregon-and-Colorado-60620699,Garmin 010-10850-20 Carrying Case for Oregon and Colorado #60620699,https://www.nautimarket-europe.com/open2b/var/products/276/50/0-532f93ec-150-Garmin-010-10850-20-Carrying-Case-for-Oregon-and-Colorado-60620699.jpg,20.94000,"Garmin Carrying Case with Zip for Oregon 400c, 400i, 400t, 300, 200 Series. For Colorado 400c,400i,400t, 300 Series. Garmin 010-10850-20."
https://www.nautimarket-europe.com/en/Garmin-010-10851-11-Cigarette-Lighter-Power-Cable-12-24V-vehicles-60620702,Garmin 010-10851-11 Cigarette Lighter Power Cable 12/24V vehicles #60620702,https://www.nautimarket-europe.com/open2b/var/products/276/51/0-2e9b2383-150-Garmin-010-10851-11-Cigarette-Lighter-Power-Cable-12-24V-vehicles-60620702.jpg,17.49000,"Garmin power cord with cigarette lighter plug for Garmin eTrex 10, GPS Oregon 300, power supply 12 or 24 Vdc, cable length 1.5mt. Garmin 010-10851-11."
https://www.nautimarket-europe.com/en/Garmin-010-11533-00-Reactor-40-Universal-Actuator-Power-Cable-60400115,Garmin 010-11533-00 Reactor 40 Universal Actuator Power Cable #60400115,https://www.nautimarket-europe.com/open2b/var/products/273/29/0-e351540c-150-Garmin-010-11533-00-Reactor-40-Universal-Actuator-Power-Cable-60400115.jpg,44.01000,Garmin 010-11533-00 4-core Reactor 40 universal actuator power cable to connect third-party drives to the ECU of a GHP autopilot.
https://www.nautimarket-europe.com/en/Garmin-010-11572-00-Class-A-Drive-Unit-for-GHP-12-60400107,Garmin 010-11572-00 Class A Drive Unit for GHP 12 #60400107,https://www.nautimarket-europe.com/open2b/var/products/273/30/0-8977bbed-150-Garmin-010-11572-00-Class-A-Drive-Unit-for-GHP-12-60400107.jpg,2208.00000,"Garmin 010-11572-00 Class A Drive Unit for GHP 12. This device is designed for use with larger sailboats with up to 12.9 tonnes (12,927 kg) of displacement. "
https://www.nautimarket-europe.com/en/Garmin-010-11612-00-Conversion-Adapter-Cable-from-6-Pin-to-8-Pin-60620248,Garmin 010-11612-00 Conversion Adapter Cable from 6 Pin to 8 Pin #60620248,https://www.nautimarket-europe.com/open2b/var/products/276/46/0-7f04127e-150-Garmin-010-11612-00-Conversion-Adapter-Cable-from-6-Pin-to-8-Pin-60620248.jpg,20.00000,Conversion Adapter Cable from 6 Pin Female to 8 Pin Male. Garmin 010-11612-00. 
https://www.nautimarket-europe.com/en/Garmin-010-11829-00-GRF10-Rudder-Feedback-Sensor-60400116,Garmin 010-11829-00 GRF10 Rudder Feedback Sensor #60400116,https://www.nautimarket-europe.com/open2b/var/products/273/21/0-e6638fc9-150-Garmin-010-11829-00-GRF10-Rudder-Feedback-Sensor-60400116.jpg,259.01000,Garmin 010-11829-00 GRF10 Rudder Feedback Sensor features a magnetic sensor and reliably determines the current rudder position.
https://www.nautimarket-europe.com/en/Garmin-010-11829-01-GRF-10-Extension-Cable-5m-60400117,Garmin 010-11829-01 GRF 10 Extension Cable 5m #60400117,https://www.nautimarket-europe.com/open2b/var/products/276/52/0-c2f9462e-150-Garmin-010-11829-01-GRF-10-Extension-Cable-5m-60400117.jpg,24.50000,Garmin 010-11829-01 GRF 10 Extension Cable 5m
https://www.nautimarket-europe.com/en/Garmin-010-11948-00-Adapter-cable-from-4-pin-to-8-pin-for-transducers-60620247,Garmin 010-11948-00 Adapter cable from 4-pin to 8-pin for transducers #60620247,https://www.nautimarket-europe.com/open2b/var/products/276/45/0-1367286e-150-Garmin-010-11948-00-Adapter-cable-from-4-pin-to-8-pin-for-transducers-60620247.jpg,15.00000,Adapter cable from 4-pin to 8-pin for instrument transducers. Garmin 010-11948-00. 
https://www.nautimarket-europe.com/en/Garmin-010-12672-00-Protective-Cover-EchoMap-Plus-72cv-72sv-60620381,Garmin 010-12672-00 Protective Cover EchoMap Plus 72cv 72sv #60620381,https://www.nautimarket-europe.com/open2b/var/products/276/48/0-ed640934-150-Garmin-010-12672-00-Protective-Cover-EchoMap-Plus-72cv-72sv-60620381.jpg,10.49000,Garmin Protective Cover EchoMap Plus 72cv 72sv 010-12672-00
https://www.nautimarket-europe.com/en/Glomex-Omnidirectional-Antenna-TV-FM-Radio-Glomex-VT300-Avior-N100266502540,Glomex Omnidirectional Antenna TV/FM Radio Glomex VT300 Avior #N100266502540,https://www.nautimarket-europe.com/open2b/var/products/73/60/0-a9ccb508-150-Glomex-Omnidirectional-Antenna-TV-FM-Radio-Glomex-VT300-Avior-N100266502540.jpg,86.86000,Omnidirectional TV/RadioFM Glomex VT300 Avior antenna for analog/digital TV and radio.
https://www.nautimarket-europe.com/en/Glomex-RHEA-V8100S2-Satellite-TV-Antenna-MT5637041,Glomex RHEA V8100S2 Satellite TV Antenna #MT5637041,https://www.nautimarket-europe.com/open2b/var/products/73/57/0-cdaa53e3-150-Glomex-RHEA-V8100S2-Satellite-TV-Antenna-MT5637041.jpg,4268.78000,"Gyro-stabilized satellite Glomex Rhea antenna for full-HD DVB-S2 TV signals. Complete with 10 m coax cable, 2 TV set cords and control unit with 3 preloaded satellites."
https://www.nautimarket-europe.com/en/Glomex-Stainless-steel-Electropoli-Deck-Mount-MT5637012,Glomex Stainless steel Electropoli Deck Mount #MT5637012,https://www.nautimarket-europe.com/open2b/var/products/73/62/0-008de2b2-150-Glomex-Stainless-steel-Electropoli-Deck-Mount-MT5637012.jpg,38.80000,"Stainless steel universal mount (diameter 25 mm/1"" and height 150 mm/6"") for weBBoat 4G IT1004, Avior VT300, Talitha V9125/12, Altair V9126 and Polaris V9130.
 Screws not included.
"
https://www.nautimarket-europe.com/en/Glomex-TV-+-AM-FM-Radio-Nashira-V9112AGC-Antenna-MT5637004,Glomex TV + AM-FM Radio Nashira V9112AGC  Antenna #MT5637004,https://www.nautimarket-europe.com/open2b/var/products/73/54/0-bb67b2be-150-Glomex-TV-+-AM-FM-Radio-Nashira-V9112AGC-Antenna-MT5637004.jpg,278.16000,Omnidirectional Glomex V9112AGC Nashira TV antenna for analog/digital TV signals. Can be set up to max 2 TV devices. Frequency 40/890MHz - Impedence 75 Ohm - Universal power supply 12/24V. Complete with 20 m coax cable and TV set cord.
https://www.nautimarket-europe.com/en/Glomex-TV-+-FM-Radio-Altair-V9126-Antenna-MT5637051,Glomex TV + FM Radio Altair V9126 Antenna #MT5637051,https://www.nautimarket-europe.com/open2b/var/products/73/55/0-237ff47c-150-Glomex-TV-+-FM-Radio-Altair-V9126-Antenna-MT5637051.jpg,336.72000,This compact Glomex Altair TV antenna provides optimum omni-directional performance with both horizontal and vertical polarised signals.
https://www.nautimarket-europe.com/en/Glomex-TV-+-FM-Radio-Talitha-V9125-12-Antenna-MT5637002,Glomex TV + FM Radio Talitha V9125/12 Antenna #MT5637002,https://www.nautimarket-europe.com/open2b/var/products/73/53/0-7e431473-150-Glomex-TV-+-FM-Radio-Talitha-V9125-12-Antenna-MT5637002.jpg,170.20000,Omnidirectional Glomex V9125/12 Talitha antenna for analog/digital TV. Frequency range 40/890 MHz - Impedence 75 Ohm - Universal power supply 12/24V.
https://www.nautimarket-europe.com/en/Glomex-V9104S2-SATURN-4-Satellite-TV-Antenna-MT5637044,Glomex V9104S2 SATURN 4 Satellite TV Antenna #MT5637044,https://www.nautimarket-europe.com/open2b/var/products/73/56/0-5fdc8a50-150-Glomex-V9104S2-SATURN-4-Satellite-TV-Antenna-MT5637044.jpg,5953.60000,"Gyro-stabilized satellite Glomex Saturn 4 antenna for full-HD DVB-S2 TV signals. Multiswitch for installations up to 16 TV output. Easy to install, complete with 4x10 m coax cable, TV set cords and control unit with USB port and 8 preloaded satellites."
https://www.nautimarket-europe.com/en/Glomex-V9147-TV-2-Way-Splitter-for-Glomex-Antennas-MT5636482,Glomex V9147 TV 2 Way Splitter for Glomex Antennas #MT5636482,https://www.nautimarket-europe.com/open2b/var/products/73/64/0-8fd9fde4-150-Glomex-V9147-TV-2-Way-Splitter-for-Glomex-Antennas-MT5636482.jpg,17.82000,"Glomex V9147 TV 2 Way Splitter for Glomex Polaris V9130, Talitha V9125/12, Nashira V9112AGC, Altair V9126 e Adhara V9150AGC Antennas."
https://www.nautimarket-europe.com/en/Glomex-V9150AGC-ADHARA-TV-+-AM-FM-Radio-Antenna-MT5637008,Glomex V9150AGC ADHARA TV + AM-FM Radio Antenna #MT5637008,https://www.nautimarket-europe.com/open2b/var/products/73/59/0-49c24741-150-Glomex-V9150AGC-ADHARA-TV-+-AM-FM-Radio-Antenna-MT5637008.jpg,692.96000,Omnidirectional Glomex V9150AGC Adhara TV antenna for analog/digital TV signals. Can be set up to max 6 TV devices. Frequency 40/890MHz - Impedence 75 Ohm - Universal power supply 12/24V. Complete with 3x20 m coax cables and TV set cord.
https://www.nautimarket-europe.com/en/Glomex-V9172-Stainless-steel-Electropoli-Deck-Mount-N100266502561,Glomex V9172 Stainless steel Electropoli Deck Mount #N100266502561,https://www.nautimarket-europe.com/open2b/var/products/73/63/0-88955228-150-Glomex-V9172-Stainless-steel-Electropoli-Deck-Mount-N100266502561.jpg,42.70000,"V9172 is the new Glomex strong stainless steel mount, developed for perfect fitting in the new DVBT TV antennas Nashira (V9112/12) and Adhara (V9150/12)."
https://www.nautimarket-europe.com/en/Glomex-VHF-Antenna-25cm-Black-3dB-OS2999402,Glomex VHF Antenna 25cm Black 3dB #OS2999402,https://www.nautimarket-europe.com/open2b/var/products/272/48/0-bbd59d27-150-Glomex-VHF-Antenna-25cm-Black-3dB-OS2999402.jpg,68.21000,GLOMEX Glomeasy Line super-compact VHF antenna. Length 250mm. Max input power 50V. 3dB. Black.
https://www.nautimarket-europe.com/en/Glomex-VHF-Antenna-25cm-White-3dB-N101366502570,Glomex VHF Antenna 25cm White 3dB #N101366502570,https://www.nautimarket-europe.com/open2b/var/products/272/47/0-9f2d777e-150-Glomex-VHF-Antenna-25cm-White-3dB-N101366502570.jpg,65.47000,GLOMEX Glomeasy Line super-compact VHF antenna. Length 250mm. Max input power 50V. 3dB. White.
